nombre_obra,arquitecto,año_construccion,latitud,longitud,importancia,id,añadido_por,categoria,visitable,foto_url,enlace_url,estado_acceso
Ermita de Cintul,,C14,43.2916207,-4.212035,3,54L78QN6CFF7,OpenStreetMap,,True,,,exterior_visible
Casona de los Celis Cosio Terán y Mier,,C17,43.2550147,-4.3588734,3,0110IVS9S0XK,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Manteigas,,4/2000,40.38842,-7.5444657,3,D1HH1MQ428M0,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Teixo,,12/2008,40.5762743,-8.280517,3,2Y1OQ16PAW14,OpenStreetMap,,True,,,exterior_visible
,Aires Mateus & Associados,,39.3546359,-8.1443739,3,L0V2F36G3E4G,OpenStreetMap,,True,,,exterior_visible
Mercado del Norte temporal,,2023-08,42.3440019,-3.6975715,3,733VOY7BYI53,OpenStreetMap,,True,,,exterior_visible
Antiguo Apeadero de Villarmero,,1928-08-25,42.390936,-3.7129341,3,T8E969MFY52A,OpenStreetMap,,True,,,exterior_visible
Casa del ferroviario,,1928-08-25,42.4360524,-3.6820036,3,2Z66Y4LUMB21,OpenStreetMap,,True,,,exterior_visible
,Naos 04 Arquitectos S.L.P.,,42.2261831,-8.7099751,3,1D511P2Z7VIR,OpenStreetMap,,True,,,exterior_visible
Antiguo apeadero Lermilla-Quintanarruz,,1929-11-05,42.5744785,-3.5904962,3,7DAGB1V33G49,OpenStreetMap,,True,,,exterior_visible
Antiguo Apeadero de Arconada,,1929-11-05,42.5997183,-3.5168923,3,S963T5AJN32Z,OpenStreetMap,,True,,,exterior_visible
Apeadero de Lences de Bureba,,1929-11-05,42.6317525,-3.4878886,3,7MU5SE9217LE,OpenStreetMap,,True,,,exterior_visible
,Borja Peña (Beta.0 studio),,40.4443827,-3.6864262,3,5HP2MGW1Y293,OpenStreetMap,,True,,,exterior_visible
Torre Miramar,OODA,,41.1502816,-8.6629615,3,N0S70M82UT1B,OpenStreetMap,,True,,,exterior_visible
Capela de São Caetano,,1737,41.5565882,-7.3505911,3,F1E8OJ43L6G7,OpenStreetMap,,True,,,exterior_visible
Transportes Vitrans,,2003,42.9983653,-4.1298327,3,ZVJ88ST339I1,OpenStreetMap,,True,,,exterior_visible
,Eduardo Souto Moura,,41.1878925,-8.6883525,3,J4H5046QEYO2,OpenStreetMap,,True,,,exterior_visible
Capela de Nosso Senhor dos Aflitos,,1791,41.3042697,-7.6702621,3,QY3XJ11267KP,OpenStreetMap,,True,,,exterior_visible
Pavilhão de Ténis da Quinta da Conceição,Fernando Távora,,41.195982,-8.6873018,3,TRND7K89O072,OpenStreetMap,,True,,,exterior_visible
Ayuntamiento de Paredes de Escalona,,1759,40.2051045,-4.4309503,3,H4660FN5ZA9N,OpenStreetMap,,True,File:Ayuntamiento de Paredes de Escalona.jpg,,exterior_visible
Albergue Santiago Apostol de Redondela,,2016,42.2833538,-8.6070448,3,1TN27N4LCQ84,OpenStreetMap,,True,,,exterior_visible
Molino de Cerroja,,1047,43.4313229,-3.512002,3,3MLB9O9778EG,OpenStreetMap,,True,,,exterior_visible
Cromagem Avenida,,1959,40.2358707,-8.4412979,3,J1D62N2E11ZP,OpenStreetMap,,True,,,exterior_visible
Nuestra Señora de la Asunción,,C16,40.4103692,-5.4081569,3,19ZJFDV38S23,OpenStreetMap,,True,File:La Aldehuela 02.jpg,,exterior_visible
Campo Base,,2023-11-04,42.3768647,-3.7041873,3,1WVL15KR9R50,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Ucanha,,3/2001,41.0692112,-7.7599168,3,4S09S5JIB63D,OpenStreetMap,,True,,,exterior_visible
Casa de Quintanar,,Siglo XIV,41.041366,-4.087723,3,HB4T62O22V7V,OpenStreetMap,,True,,,exterior_visible
Quinta Rosita,Fructuoso Hevia López,1919,43.4227868,-5.8579943,3,03LU6UJ29E7F,OpenStreetMap,,True,,,exterior_visible
,Alcino Soutinho,,41.1828134,-8.6535281,3,N390PX5CM3S7,OpenStreetMap,,True,,,exterior_visible
,Alcino Soutinho,,41.1823828,-8.6534285,3,5L5PG088GGV8,OpenStreetMap,,True,,,exterior_visible
,Alcino Soutinho,,41.1823434,-8.6537133,3,7U1D6ICSD365,OpenStreetMap,,True,,,exterior_visible
Ermita de San Frutos,,1093,41.3246861,-3.8793326,3,G289L49TWYF2,OpenStreetMap,,True,,,exterior_visible
Capela de Sobradelo,,1769,41.192259,-7.9420368,3,049XI7J4HQI2,OpenStreetMap,,True,,,exterior_visible
Asilo Hospital de Comillas,Cristóbal Cascante,1885,43.3843257,-4.2893056,3,1UOC8TN8V813,OpenStreetMap,,True,,,exterior_visible
Central de Cogeração da Estação de Tratamento de Águas Residuais de Cacia,,2003,40.6902711,-8.5954686,3,KL43H18LVD28,OpenStreetMap,,True,,,exterior_visible
,Martinho do Rosário,1992,39.2418494,-8.7041036,3,580F03RHYM1W,OpenStreetMap,,True,,,exterior_visible
,Martinho do rosário,1992,39.2417002,-8.7043721,3,6E494UPSF6E3,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica do Guilhofrei,,1939,41.5858136,-8.138219,3,8S77SCN2J77E,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica de Ovadas,,1993,41.0559721,-7.9944712,3,47Z7W9X9UTZ9,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica de Assobio,,2/2004,41.1250409,-7.9475616,3,QIY2O9983QI8,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica do Terragido,,1992,41.2722608,-7.7487916,3,4670M8TBP3NG,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Candemil,,12/2011,41.2465038,-7.9749442,3,4QA184B1XQ2T,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico das Penhas Altas,,3/1998,41.2303012,-8.414571,3,N2OHVC42917A,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Hortas,,5/1995,41.0648352,-8.4899889,3,OA2W9VET7573,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Chelo I,,10/1996,41.0577632,-8.4869915,3,38IA4K1B2WI4,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica da Ponte do Bico,,12/1994,41.606021,-8.4274892,3,SX1082WEY5P2,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica de Labruja,,1992,41.8416413,-8.5828757,3,Y63XWV72G49D,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Paus,,2/1993,41.914684,-8.5900534,3,EP7E74926NHS,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Pagade,,12/1993,41.884295,-8.6783462,3,97IXS364L5YU,OpenStreetMap,,True,,,exterior_visible
Central Hídrica de Rego Naval,,2/2007,41.342821,-8.6289316,3,72QX27YJ7RA7,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Amieiro/Galego,,1/2004,41.373688,-8.4141566,3,S8H9M86Z2I4Y,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Caneiro,,5/2002,41.3725998,-8.3448307,3,405GCTDR9Z48,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Campelos,,3/1984,41.4578279,-8.3452297,3,501RLUC56G6K,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico dos Tecidos do Ferro,,2/2009,41.435881,-8.1761299,3,4VK6DNI0551D,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Búgio,,10/2003,41.4048833,-8.1524883,3,56K0FTQ50S4W,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Agilde,,7/2012,41.3545434,-8.1029867,3,NM6932F8T0XH,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Casal,,3/1994,41.5443669,-8.0169934,3,4L34ELE077GP,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica de Cefra,,1995,41.5053347,-7.9693194,3,63LI9240OCZC,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Mesa do Galo I & II,,11/1999,41.6648606,-7.9805527,3,5G8A1RI2E3X9,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Câmara de Manteigas,,10/2011,40.3958618,-7.5385507,3,42ZU84QN2TO9,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Águas Frias,,11/2002,40.8112716,-8.0371239,3,G9W1Y4AO755V,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica da Valeira,,1976,41.1601968,-7.3746055,3,HA36L30PLZ04,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica do Pocinho,,1983,41.1346832,-7.1139266,3,362QVL3Y7CB2,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Padrastos,,1/1992,40.849517,-8.3662555,3,9S94618FZJSV,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Areeiro,,6/1994,40.8080356,-8.4500419,3,41IBTDF11Z39,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Palmaz,,11/1999,40.7934287,-8.4561854,3,31H1D2PK10AJ,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico do Carregal,,12/1996,40.8076481,-8.2430527,3,0I76QGZHQ088,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Drizes,,1917,40.7462987,-8.0651711,3,6GPU27I13T4E,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Paredes,,12/1996,40.7523304,-8.173024,3,Z9012S3L8ONU,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica da Cercosa,,1/1992,40.6704854,-8.2468725,3,Y1A5Y94ZAV10,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Talhadas,,5/1992,40.6470155,-8.3179426,3,K366F6WGK50R,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Soutinho,,10/1993,40.6024633,-8.2946606,3,JACO72K9730K,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Figueiral,,1955,40.5591664,-8.1610374,3,5XN21P4PJ49V,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Múceres,,6/1998,40.540765,-8.1667529,3,SP85X765KDS7,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Pisões,,1927,40.5468385,-8.0705576,3,XWY8050E3XW7,OpenStreetMap,,True,,,exterior_visible
Reservatório R6 - Carvoeiro,,11/2010,40.6083021,-8.6084145,3,87Z6I6BEJ52E,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica de Senhorim,,1/2001,40.5269283,-7.8222126,3,WA937YV1V10H,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Levada-a-Velha,,1/1997,40.6460836,-7.7317878,3,0OWO34G3R9M3,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Vilar do Monte,,3/2018,40.7559376,-7.9488481,3,81X7WBMD461G,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Bertelhe,,2/1998,40.7543914,-7.8425976,3,9E0026RIWTO8,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Ponte Vouguinha,,11/2002,40.7725971,-7.7941695,3,WU0O2J1H25N0,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Ermida,,4/1993,40.9205578,-7.9628127,3,8P4P77O0COK7,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Pereira,,6/2006,40.9200212,-7.9647252,3,JID1QN44Y416,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Armamar,,12/2006,41.0596073,-7.6725055,3,SVE860V5F97H,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Granja do Tedo,,1/2008,41.0696275,-7.6139876,3,JO764VZI86N3,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Barreiros,,12/1997,40.9116327,-7.5111137,3,E1141M9F1TKK,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico daPonte Nova,,4/1997,40.8893403,-7.513146,3,RQ8KC13V4Z26,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Moinhos de Moiratão,,12/2011,40.9028044,-7.3359678,3,YS8Y859WZ4T0,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico da Ponte Europa,,10/2007,41.4810688,-7.1886361,3,8QG583D8LS8I,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica de Rei de Moinhos,,1993,40.2596201,-8.0305154,3,78UZC53EJH77,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica do Monte Redondo,,6/1995,40.1401496,-8.1108023,3,5EPV9FT90D63,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Safrujo,,4/1996,40.0171393,-8.1958927,3,V03HR41OGK13,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica da Barroca,,12/2005,40.1116545,-7.7297675,3,4R6KYD12CD17,OpenStreetMap,,True,,,exterior_visible
Pinheiro das Sete Cruzes,,1885,41.0107128,-8.5556914,3,27542F4ZRPCV,OpenStreetMap,,True,,,exterior_visible
Centro de Artes Escénicas Jorge Manrique,,2023-11-03,42.1540957,-4.6923903,3,7REZAWZ74352,OpenStreetMap,,True,,,exterior_visible
Casa parroquial de la iglesia de los franciscanos,,1940,43.4629121,-3.8112387,3,MA6132OLQ7A5,OpenStreetMap,,True,,,exterior_visible
Empresa de Cogeração de Estarreja,,1994,40.7745041,-8.5737768,3,7A6UL8527PTO,OpenStreetMap,,True,,,exterior_visible
Central Hidroelétrica da Ermida,,1943,40.7144783,-8.353383,3,8AT6R562S2ZP,OpenStreetMap,,True,,,exterior_visible
Helguera Palacio Boutique Antique,,C17,43.318763,-3.98049,3,78DQTQF28W74,OpenStreetMap,,True,,,exterior_visible
Casona de los Cossio Celis Calderón y Terán,,~1650,43.2542648,-4.3603114,3,EJ7757G1Q0AR,OpenStreetMap,,True,,,exterior_visible
Casona de los Fernández Calderón y Celis,,1765,43.2539642,-4.3586952,3,9I8X2YC669EY,OpenStreetMap,,True,,,exterior_visible
Mini Central Hidroelétrica - ETA da Asseiceira,,2024,39.5148914,-8.427294,3,Q17E4DQI822I,OpenStreetMap,,True,,,exterior_visible
Centro Integral de Saúde de Lugo,,2023-10,43.0113941,-7.570152,3,P503AS5OFV36,OpenStreetMap,,True,,,exterior_visible
Antigua Estación de Castellanos de Bureba,,1929-11-05,42.7097403,-3.4500241,3,LO0N74362IEN,OpenStreetMap,,True,,,exterior_visible
Paredes Ariza,,2002,40.6600997,-3.7679228,3,1T39L6ACR53E,OpenStreetMap,,True,,,exterior_visible
Capela do Carmo,,1792,41.2998728,-7.7432381,3,H08Z33IGP19P,OpenStreetMap,,True,,,exterior_visible
Torre de los Cossío Barreda,,C16,42.9183698,-4.2031528,3,F74BIK8X4U35,OpenStreetMap,,True,,,exterior_visible
Torreón de Lozoya,,before C16,40.9485063,-4.12078,3,7YU3R9RGU237,OpenStreetMap,,True,,,exterior_visible
Centro de Arte Rupestre de Cantabria,,2023,43.2960415,-3.9694434,3,JCU40Y38S90S,OpenStreetMap,,True,Category:Centro de Arte Rupestre de Cantabria,,exterior_visible
Ermida de Nossa Senhora da Oliveira,,1742-12,39.2890545,-9.192331,3,FG0GQ32P5B18,OpenStreetMap,,True,,,exterior_visible
Centro Juvenil Ouka Leele,,2024-06-29,40.3896256,-3.6888909,3,3VI83TZ350IK,OpenStreetMap,,True,,,exterior_visible
Centro Social e Paroquial de Nogueira,,2006-05-28,41.2280112,-7.7333698,3,P2217YY7S3BQ,OpenStreetMap,,True,,,exterior_visible
Central de Cogeração da Estação de Tratamento de Águas Residuais de Matosinhos,,2018,41.212053,-8.7138728,3,X0ZHYVD34024,OpenStreetMap,,True,,,exterior_visible
Central de Cogeração da Estação de Tratamento de Águas Residuais do Ave,,2011,41.3673754,-8.7055921,3,Z71B851P1GVX,OpenStreetMap,,True,,,exterior_visible
Casa das Donas,,C17,41.2521005,-8.1860613,3,TF6B6CD104D5,OpenStreetMap,,True,,,exterior_visible
Associação Santo Mamede,,1994-01-26,41.2478694,-7.4298377,3,UVH344XT21Y1,OpenStreetMap,,True,,,exterior_visible
Residencia de estudiantes Livensa Living,,2022,40.3211721,-3.7311541,3,8TK8K9B2Y7J1,OpenStreetMap,,True,,,exterior_visible
ELDISSER,,2023,42.3783065,-3.7026545,3,89052SPO9XCH,OpenStreetMap,,True,,,exterior_visible
Panattoni Park Burgos,,2023,42.375321,-3.7055539,3,06NO0F45WK6N,OpenStreetMap,,True,,,exterior_visible
Plaseuro,,2023,42.373816,-3.7026829,3,89YZ2CR145HB,OpenStreetMap,,True,,,exterior_visible
Ryme Automotive,,2023,42.3705518,-3.7010643,3,17S315VWNW1Y,OpenStreetMap,,True,,,exterior_visible
Torre de los Montalvos,,1989,40.932499,-5.7362708,3,277IJ7E7QZI0,OpenStreetMap,,True,"File:Torre_de_telecomunicaciones_de_los_Montalvos,_Salamanca.jpg",,exterior_visible
,Marcos Rico Santamaría,1955,42.3467722,-3.6814552,3,520YFM9WSI95,OpenStreetMap,,True,,,exterior_visible
Tribunal de Boticas,Manuel Ferrão de Oliveira,,41.6873975,-7.6679066,3,OX844PFDD375,OpenStreetMap,,True,,,exterior_visible
Capela do Senhor dos Aflitos,,1868,41.0061804,-8.5908249,3,7N80U4FC5D8Z,OpenStreetMap,,True,,,exterior_visible
Lpa Pereira Hotel Restaurante,,2022,39.6306561,-7.7518846,3,U5X008Y4GWT2,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Julián,,1112,42.9348214,-4.0311643,3,7F901JTU32VZ,OpenStreetMap,,True,,,exterior_visible
Capela de Santo António,,C16,41.625348,-7.4921667,3,WST91262Z6FG,OpenStreetMap,,True,,,exterior_visible
Capela do Senhor do Bom Caminho,,1920,41.6313263,-7.457317,3,PPCS4L246G39,OpenStreetMap,,True,,,exterior_visible
Centro de Salud Federico García Lorca-El Silo,,15/12/2025,42.3471635,-3.6636903,3,Y6T3CO003M6A,OpenStreetMap,,True,,,exterior_visible
Capela de São Miguel,,1955-10-23,40.5261782,-8.4626202,3,M45U31EM5V6J,OpenStreetMap,,True,,,exterior_visible
Casa Dr. Fernando Ribeiro da Silva,Fernando Távora,,41.5186564,-8.783728,3,NSN288BP08P3,OpenStreetMap,,True,,,exterior_visible
Palacete Villa Manuella,,1908,41.0070483,-8.6386986,3,25E58B2OPTE5,OpenStreetMap,,True,,,exterior_visible
Centro Cultural e Recreativo de Alqueidão da Serra,,1975-7-11,39.6190741,-8.7817154,3,46AU8S64KC1F,OpenStreetMap,,True,,,exterior_visible
Banda de Música de Nogueira,,1850,41.2263916,-7.7348962,3,YK3W6G5L414X,OpenStreetMap,,True,,,exterior_visible
KFC,,2022-12-29,41.2922243,-7.7370648,3,35P05O4RPSI9,OpenStreetMap,,True,,,exterior_visible
,Álvaro Siza Vieira,1976,41.3429836,-8.479733,3,CYXH0C0912F1,OpenStreetMap,,True,,,exterior_visible
Depósito de las Capellanas-Santillana,,2009,40.8786337,-4.0587956,3,3G9W93SPBM18,OpenStreetMap,,True,,,exterior_visible
Radio Popular,,2024-05-15,41.3392804,-8.4802908,3,1OF2A6RY46Z2,OpenStreetMap,,True,,,exterior_visible
Templo Votivo do Mar,Antonio Palacios,1937,42.1455386,-8.8234922,3,3P319B7SDCG6,OpenStreetMap,,True,Category:Church of San Xoán de Panxón,,exterior_visible
Alminhas da Vidigueira,,1964,40.8067754,-8.5153722,3,8FDME459Z02J,OpenStreetMap,,True,,,exterior_visible
Alminhas da Rua Nova,,1840,40.8078384,-8.5371457,3,1VS164FB6S9Q,OpenStreetMap,,True,,,exterior_visible
Solar dos Grandela,,1939,40.8112329,-8.5328231,3,7H2M6I4HH83I,OpenStreetMap,,True,,,exterior_visible
Antiga Câmara Muncipal de Real,,C17,41.2490867,-8.1765662,3,I8RJ549PW57U,OpenStreetMap,,True,,,exterior_visible
Residencial Alto de Venerables,,2024-08,42.3462041,-3.7020014,3,6X71UXC6VJ96,OpenStreetMap,,True,,,exterior_visible
Sala de Prova,Eduardo Souto de Moura,,41.1450512,-8.6089402,3,5Y4QP4HX0Q82,OpenStreetMap,,True,,,exterior_visible
Centro Logístico Pepsico,,2021-04-30,42.3635633,-3.6245517,3,K675XRMJ321A,OpenStreetMap,,True,,,exterior_visible
Centro de Formação Profissional da Figueira da Foz,,1917,40.1501118,-8.8450059,3,38JEH0AT3L44,OpenStreetMap,,True,,,exterior_visible
Central de Cogeração da Estação de Tratamento de Águas Residuais de Parada,,2006,41.2056298,-8.5948234,3,AM413N31F6SI,OpenStreetMap,,True,,,exterior_visible
Local Sociocultural de Cabanetán,,2007,42.8024784,-8.8349856,3,6B4OV78F5E5O,OpenStreetMap,,True,,,exterior_visible
Quinta Landeta,,1880,43.3240494,-5.7884162,3,R7U2T21RDN49,OpenStreetMap,,True,,,exterior_visible
"Capiella del Santu Ánxel de la Guarda, San Xosé y San Antoniu",,1897,43.5053314,-6.0699224,3,C92DF59H85OJ,OpenStreetMap,,True,,,exterior_visible
"Casa de Don Manuel ""El Madrileño""",,1871,43.5340952,-6.0760517,3,8M96T4L7LZ1U,OpenStreetMap,,True,,,exterior_visible
Casa José Nina,,1901,43.4097375,-6.2605376,3,TU61N48P59NZ,OpenStreetMap,,True,,,exterior_visible
Edificio Casa Bustelo-Banco de Oviedo,,1885,43.4094982,-6.2600123,3,224JW8ZZ09PP,OpenStreetMap,,True,,,exterior_visible
Bricomarché,,2019-07-18,39.9683609,-8.7933015,3,JU72X5V7X30L,OpenStreetMap,,True,,,exterior_visible
Faro da Barca,,1926,43.1130522,-9.2197155,3,E7VLM4M2316Y,OpenStreetMap,,True,,,exterior_visible
Capela Nossa Senhora da Piedade,,1741,40.4770931,-8.4659089,3,27Z7GP91WIH5,OpenStreetMap,,True,,,exterior_visible
Iglesia de Nuestra Señora de la Asunción,,C16,40.9599196,-4.8452146,3,8F83N5XD1UK4,OpenStreetMap,,True,,,exterior_visible
,Manuel Tainha,,39.6001786,-8.3911962,3,5CB98COE59C5,OpenStreetMap,,True,,,exterior_visible
Aproveitamento Hidroelétrico de Bragado,,12/1998,41.5816459,-7.6800929,3,1Q9UB8P7H85L,OpenStreetMap,,True,,,exterior_visible
Central de Biomassa da Costa Ibérica,,2011,40.6203469,-7.8023497,3,OZ744S8AU92Z,OpenStreetMap,,True,,,exterior_visible
Torre del telégrafo óptico Cerro de la Labina,,1846,39.9875973,-3.6516297,3,79G1CSC3N0Q8,OpenStreetMap,,True,,,exterior_visible
Palácio dos Viscondes do Espinhal,,C18..C19,40.1093337,-8.2467105,3,RM760G1SGT89,OpenStreetMap,,True,,,exterior_visible
Capilla de San Antonio,,1849,42.316697,-3.184043,3,L6Q6PX309X2Z,OpenStreetMap,,True,,,exterior_visible
Capela de Nossa Senhora da Graça,,1893,40.2943217,-8.0102061,3,A92CNB81R3X6,OpenStreetMap,,True,,,exterior_visible
Tribunal Judicial de Vila Nova de Foz Côa,António Maria Braga;Alberto Castro Nunes,1989,41.0834265,-7.1368095,3,573WYKB6X06T,OpenStreetMap,,True,,,exterior_visible
Hijas de la Cruz,,1865,43.3290521,-3.0336212,3,314YUD99UOF5,OpenStreetMap,,True,,,exterior_visible
Capela de São Caetano,,1719,40.1509328,-8.041426,3,1786N2ANDD9W,OpenStreetMap,,True,,,exterior_visible
Casa del Corro,,C17,43.3869118,-4.2904393,3,8LDM03SH50B1,OpenStreetMap,,True,,,exterior_visible
Casa da Celestina,,1928,42.4939326,-8.8653744,3,XP456E8VY8V2,OpenStreetMap,,True,,,exterior_visible
Aldi,,2024-12-11,42.3526313,-3.6772925,3,V4FU19W9XE30,OpenStreetMap,,True,,,exterior_visible
Sé de Leiria,,1574,39.7461589,-8.8062482,3,179C5S7JUD2F,OpenStreetMap,,True,,,exterior_visible
Cafetaria do Terminal,Adalberto Dias,,41.1747525,-8.6037162,3,NT8L7JD5675Q,OpenStreetMap,,True,,,exterior_visible
Hostal El Cruce,,1986,42.8004975,-5.1259046,3,92IZ2EF4US58,OpenStreetMap,,True,,,exterior_visible
Iglesia de Santa María Magdalena,,C16,40.1695087,-3.9008825,3,3EG0G2MO6A82,OpenStreetMap,,True,"File:Iglesia de Santa María Magdalena, Carranque.jpg",,exterior_visible
,Trama Arquitectos,,41.1370572,-8.6582069,3,9QOB7OZU3571,OpenStreetMap,,True,,,exterior_visible
Anfiteatro,,2012-09-28,41.410475,-8.5087222,3,4D91V97UKFP6,OpenStreetMap,,True,,,exterior_visible
Casa do Território,,2012-09-28,41.4101478,-8.5081146,3,N573Z1XPS24O,OpenStreetMap,,True,,,exterior_visible
CeNTI,,2006,41.4101953,-8.5122233,3,B4158LHJT2J5,OpenStreetMap,,True,,,exterior_visible
Casa da Eira,Filipe Pina,,40.5414327,-7.3049795,3,K59Y03UV1WY2,OpenStreetMap,,True,,,exterior_visible
Ermita de San Acisclo y Santa Victoria,,C17,43.1426194,-4.6751081,3,U99U4B750THO,OpenStreetMap,,True,,,exterior_visible
Centro multiusos La Rubia,,2024,42.8730266,-4.1646205,3,9W2O22II9B9O,OpenStreetMap,,True,,,exterior_visible
Memorial da Ermida,,C13,41.1695319,-8.3300722,3,3Y08A03DNI6Q,OpenStreetMap,,True,Category:Memorial da Ermida,,exterior_visible
Colégio José Bento da Silva,,1880,39.5134399,-9.1344416,3,4B1BU50EO8V9,OpenStreetMap,,True,,,exterior_visible
Igreja Paroquial de São Martinho do Porto,,1879,39.5146651,-9.1334441,3,1WA2YFF0I431,OpenStreetMap,,True,,,exterior_visible
Hotel Acouga,MOLA arquitectura,,42.1527799,-7.9576561,3,HDB009FJR100,OpenStreetMap,,True,,,exterior_visible
Casa das 3 Marias,Francisco da Conceição Silva,,40.3427356,-8.591839,3,GBG5FA087H65,OpenStreetMap,,True,,,exterior_visible
Escola Camões,Cottinelli Telmo;Luís da Cunha,,39.4591918,-8.4836757,3,61PI0H0C7GP6,OpenStreetMap,,True,,,exterior_visible
,Cottinelli Telmo,,40.1630342,-8.6373118,3,MEI3HM13Q928,OpenStreetMap,,True,,,exterior_visible
Siderit,,2013,43.4163559,-3.9340431,3,AM93O8W7I19T,OpenStreetMap,,True,,,exterior_visible
Vila Maria,,1930-05-01,40.8941922,-8.5733221,3,M29U2URYI317,OpenStreetMap,,True,,,exterior_visible
,Francisco da Conceição Silva,,40.3953589,-8.132561,3,FO54ZK6Y27O1,OpenStreetMap,,True,,,exterior_visible
Pousada Serra da Estrela,Cottinelli Telmo,,40.291545,-7.5340678,3,3H22I5CB90IQ,OpenStreetMap,,True,,,exterior_visible
,Jose Antonio Olano López de Letona,1965,42.3476316,-3.6947429,3,V4X2VM6Q073K,OpenStreetMap,,True,,,exterior_visible
,Raul Hestnes Ferreira,,41.0902216,-7.8170598,3,70VU9YI9A28T,OpenStreetMap,,True,,,exterior_visible
Centro Cultural Gonçalves Sapinho,Raul Hestnes Ferreira,,39.4262876,-8.9822944,3,REZX6498CB62,OpenStreetMap,,True,,,exterior_visible
Solar da Corujeira,,C18,40.6749205,-8.1502036,3,B03YJ9WB51Y2,OpenStreetMap,,True,,,exterior_visible
Residencial Torres de Castilla,,2025,42.3466806,-3.6888276,3,70E1HOKI1O59,OpenStreetMap,,True,,,exterior_visible
Iglesia de San Pedro Apóstol,,C12,40.6664603,-4.5966743,3,5Y1L9O3RL4W1,OpenStreetMap,,True,,,exterior_visible
